OSM_ID,BUILDING,A_STRT,A_SBRB,A_HSNMBR,B_LEVELS,NAME
191033639,garages,,,,,
179137949,yes,,,,"1",
235701509,yes,,,,,
176431753,yes,,,,"1",
203621427,yes,,,,"1",
235701515,yes,,,,,
208267743,yes,,,,"1",
206970717,yes,,,,"1",
235701517,yes,,,,,
235701503,yes,,,,,
129737468,yes,Белорусская улица,,"8","5",
113082641,yes,,,,"10",
235889367,yes,,,,,
129737500,yes,Коммунистическая улица,,36а,"3",
165535575,yes,,,,"1",
191033640,garages,,,,,
221490833,yes,,,,"1",
208267806,yes,,,,"1",
191031635,garages,,,,,
235701421,yes,,,,,
208267834,yes,,,,"1",
203621322,yes,,,,"1",
203621389,yes,,,,"1",
91601693,manufacture,,,,,СОТ
208267722,yes,,,,"1",
208270062,garages,,,,"1",
206970720,yes,,,,"1",
208270051,garages,,,,"1",
206970725,yes,,,,"1",
208270047,garages,,,,"1",
208267818,yes,,,,"1",
129737509,yes,Коммунистическая улица,,"29","5",
179117457,yes,,,,"1",
129737467,yes,Белорусская улица,,"12","2",
129737465,yes,Троицкая улица,,"10","3",
129737457,yes,Коммунистическая улица,,"34","3",
203621353,yes,,,,"1",
208267707,yes,,,,"1",
191033641,garages,,,,,
113082676,yes,1-я Эльтонская улица,,"42","10",
235701513,yes,,,,,
272083578,yes,,,,,
235701501,yes,,,,,
208267770,yes,,,,"1",
221490842,yes,,,,"1",
221490738,yes,,,,"1",
208270061,garages,,,,"1",
208267706,yes,,,,"1",
208270053,garages,,,,"1",
208267723,yes,,,,"1",
191031642,garages,,,,,
235701504,yes,,,,,
208270056,garages,,,,"1",
191031647,garages,,,,,
206974546,yes,,,,"1",
235701500,yes,,,,,
235701506,yes,,,,,
129737464,yes,Крымская улица,,17а,"3",
151244620,yes,,,,"1",
235701502,yes,,,,,
194955762,yes,,,,"1",
129737515,yes,Комсомольская улица,,"31","2",
221490779,yes,,,,"1",
221490719,yes,,,,"1",
208267762,yes,,,,"1",
203777030,yes,,,,"1",
129737481,yes,Крымская улица,,"19","3",
160374460,yes,Сельская улица,,"5",,
151244626,yes,,,,"1",
129737472,yes,Коммунистическая улица,,"32","3",
203621349,yes,,,,"1",
159991000,yes,,,,,
178808522,yes,улица Самохина,,184/1,"1",
208267685,yes,,,,"1",
221490715,yes,,,,"1",
165535577,yes,,,,"1",
208267733,yes,,,,"1",
208267772,yes,,,,"1",
208267735,yes,,,,"1",
221490812,yes,,,,"1",
206974509,yes,,,,"1",
208267784,yes,,,,"2",
191031646,garages,,,,,
151244624,yes,,,,"1",
113082587,yes,улица Трашутина,,"33","10",
113082590,yes,,,,"1",
221490727,yes,,,,"1",
203777040,yes,,,,"1",
208267726,yes,,,,"1",
208267810,yes,,,,"1",
206974508,yes,,,,"1",
113082677,yes,улица Трашутина,,"33","10",
235701505,yes,,,,,
151244613,yes,,,,"1",
208267845,hangar,,,,"1",
151244611,yes,,,,"1",
208267687,yes,,,,"1",
208267745,yes,,,,"1",
208267767,yes,,,,"1",
221490805,yes,,,,"1",
206974538,yes,,,,"1",
208267753,yes,,,,"1",
113082681,yes,улица Зальцмана,,26А,"10",
221490723,yes,,,,"1",
113082663,yes,,,,"10",
191031644,garages,,,,,
235701520,yes,,,,,
221490801,yes,,,,"1",
203777043,yes,,,,"1",
208270063,garages,,,,"1",
206974527,yes,,,,"1",
206974520,yes,,,,"1",
151244623,yes,,,,"1",
208267750,yes,,,,"1",
129743489,yes,Комсомольская улица,,"32","2",
208267839,yes,,,,"1",
129737492,yes,Крымская улица,,"17","3",
203616553,yes,,,,"1",
221490845,yes,,,,"1",
221490799,yes,,,,"1",
196911540,commercial,Троицкая улица,,5б,"2",
208267837,yes,,,,"1",
191033647,garages,,,,,
221490733,yes,,,,"1",
208267709,yes,,,,"1",
191031649,garages,,,,,
179117447,yes,улица Воробьёва,,"250","1",
113082595,yes,,,,"10",
203616432,yes,,,,"1",
208267697,yes,,,,"1",
129737517,yes,Комсомольская улица,,"29","2",
206974514,yes,,,,"1",
203621310,yes,,,,"1",
208267729,yes,,,,"1",
221490809,yes,,,,"1",
221490736,yes,,,,"1",
206974534,yes,,,,"1",
194999321,yes,,,,"1",
221490747,yes,,,,"1",
203616468,yes,,,,"1",
129744043,school,Коммунистическая улица,,"27","4",
191031636,garages,,,,,
203777029,yes,,,,"1",
129737454,yes,Коммунистическая улица,,"30","3",
203621331,yes,,,,"1",
208267675,yes,,,,"1",
129737486,yes,Комсомольская улица,,"27","2",
151244629,yes,,,,"1",
191033649,garages,,,,,
129190047,yes,,,,,
203616500,yes,,,,"1",
208262670,yes,,,,"1",
208267776,yes,,,,"1",
208267682,yes,,,,"1",
194999273,yes,,,,"1",
208267859,hangar,,,,"1",
208267653,yes,,,,"1",
203616452,yes,,,,"1",
221490757,yes,,,,"1",
129743608,yes,Белорусская улица,,"2","2",
179117442,yes,,,,"1",
206974531,yes,,,,"1",
203616520,yes,,,,"1",
191031639,garages,,,,,
208262694,yes,,,,"1",
208270068,garages,,,,"1",
151244621,yes,,,,"1",
191031638,garages,,,,,
191033644,garages,,,,,
208267902,yes,,,,"1",
129737513,yes,Крымская улица,,"15","2",
203621334,yes,,,,"1",
208270059,garages,,,,"1",
129743574,yes,Комсомольская улица,,"30","2",
208267812,yes,,,,"1",
221490726,yes,,,,"1",
203621407,yes,,,,"1",
221490717,yes,,,,"1",
203616567,yes,,,,"1",
208267867,yes,,,,"1",
179117452,yes,,,,"1",
203777037,yes,,,,"1",
203616481,yes,,,,"1",
208267749,yes,,,,"1",
113082672,yes,,,,"14",
221490767,yes,,,,"1",
206974517,yes,,,,"1",
208267833,yes,,,,"1",
208270065,garages,,,,"1",
191031645,garages,,,,,
244790399,yes,,,,,
191033642,garages,,,,,
208267727,yes,,,,"1",
179117451,yes,,,,"1",
129743515,yes,Коммунистическая улица,,30а,"3",
194999362,yes,,,,"1",
221490815,yes,,,,"1",
203621410,yes,,,,"1",
203616578,yes,,,,"1",
129194246,yes,,,,"1",
203616515,yes,,,,"1",
208262704,yes,,,,"1",
208267788,yes,,,,"1",
113082604,yes,,,,"10",
208267835,hangar,,,,"1",
206974540,yes,,,,"1",
163786394,yes,,,,,
221490828,yes,,,,"1",
221490840,yes,,,,"1",
151244628,yes,,,,"1",
208270054,garages,,,,"1",
203616590,yes,,,,"1",
129190051,yes,,,,,
179117455,yes,улица Воробьёва,,222а,"1",
129743521,yes,Белорусская улица,,"9","2",
191033646,garages,,,,,
208267703,yes,,,,"1",
203616541,yes,,,,"1",
208267710,yes,,,,"1",
151244609,yes,,,,"1",
208267886,yes,,,,"1",
243957931,yes,,,,,
194999253,yes,,,,"1",
194999377,yes,,,,"1",
221490821,yes,,,,"1",
206974529,yes,,,,"1",
208262700,yes,,,,"1",
151244608,yes,,,,"1",
208267649,hangar,,,,"1",
203616548,yes,,,,"1",
203616429,yes,,,,"1",
221490835,yes,,,,"1",
208262654,yes,,,,"1",
208262673,yes,,,,"1",
208262697,yes,,,,"1",
208262680,yes,,,,"1",
221490831,yes,,,,"1",
151244615,yes,,,,"1",
208267906,yes,,,,"2",
191033643,garages,,,,,
122025547,yes,,,,,
151244612,yes,,,,"1",
208267792,hangar,,,,"1",
194999351,yes,,,,"1",
208267688,yes,,,,"1",
221490818,yes,,,,"1",
203621401,yes,,,,"1",
91371074,yes,Мясокомбинат,,"13","5",
203616463,yes,,,,"1",
203616417,yes,,,,"1",
208267758,yes,,,,"1",
113082607,yes,2-я Эльтонская улица,,"53","10",
179117458,yes,,,,"1",
208262633,yes,,,,"1",
208267646,tank,,,,"1",
208267648,tank,,,,"1",
203616575,yes,,,,"1",
129743525,yes,Комсомольская улица,,"25","2",
151244618,yes,,,,"1",
208267720,yes,,,,"1",
203616445,yes,,,,"1",
208267890,hangar,,,,"1",
208267870,yes,,,,"1",
206974525,yes,,,,"1",
179117448,yes,,,,"1",
151244631,yes,,,,"1",
208262663,yes,,,,"1",
208262690,yes,,,,"1",
203616549,yes,,,,"1",
208262682,yes,,,,"1",
208262649,yes,,,,"1",
221490826,yes,,,,"1",
129743498,yes,Коммунистическая улица,,"25","2",
203616401,yes,,,,"1",
208262638,yes,,,,"1",
129743576,yes,Комсомольская улица,,"28","2",
129190049,yes,,,,,
203616406,yes,,,,"1",
196911537,yes,Гражданская улица,,2а,,
179117453,yes,,,,"1",
208262692,yes,,,,"1",
203616522,yes,,,,"1",
194999282,yes,,,,"1",
208267896,yes,,,,"1",
151244632,yes,,,,"1",
208267645,tank,,,,"1",
208267737,yes,,,,"1",
129737479,yes,Крымская улица,,"13","3",
151244633,yes,,,,"1",
208267690,yes,,,,"1",
206974542,yes,,,,"1",
208267643,tank,,,,"1",
194999312,yes,,,,"1",
151244616,yes,,,,"1",
129743571,yes,Комсомольская улица,,21\3,"3",
208262681,yes,,,,"1",
196911535,yes,Комсомольская улица,,21\5,"3",
179117444,yes,,,,"1",
203621347,yes,,,,"1",
129194240,yes,,,,"1",
208267858,yes,,,,"1",
206974519,yes,,,,"1",
203616568,yes,,,,"1",
129743522,yes,улица Ушакова,,"20","2",
129743612,yes,Комсомольская улица,,"22","2",
203621337,yes,,,,"1",
208267901,yes,,,,"1",
203616435,yes,,,,"1",
208267665,yes,,,,"1",
117236601,yes,,,,"1",
203616393,yes,,,,"1",
179117454,yes,,,,"1",
91371065,yes,Мясокомбинат,,"14","2",
151244606,yes,,,,"1",
194999333,yes,,,,"1",
203616483,yes,,,,"1",
129737505,yes,Крымская улица,,"11","3",
208267647,tank,,,,"1",
208267683,yes,,,,"1",
208267822,hangar,,,,"1",
208270048,garages,,,,"1",
208267883,yes,,,,"1",
203616402,yes,,,,"1",
179117443,yes,,,,"1",
203616473,yes,,,,"1",
194999317,yes,,,,"1",
203616579,yes,,,,"1",
129743532,yes,Комсомольская улица,,"23","2",
208262688,yes,,,,"1",
206974511,yes,,,,"1",
203621320,yes,,,,"1",
203616478,yes,,,,"1",
208267667,yes,,,,"1",
151870598,yes,2-я Эльтонская улица,,"51","10",
129743493,yes,Комсомольская улица,,21\2,"3",
203616466,yes,,,,"1",
151244630,yes,,,,"1",
179117449,yes,,,,"1",
203616576,yes,,,,"1",
179121824,yes,,,,"1",
203616518,yes,,,,"1",
208267860,yes,,,,"1",
179123065,yes,,,,"1",
208267852,yes,,,,"1",
129743613,yes,Комсомольская улица,,"26","2",
206974541,yes,,,,"1",
203616479,yes,,,,"1",
203621453,yes,,,,"1",
206974548,yes,,,,"1",
203621324,yes,,,,"1",
129743560,yes,Комсомольская улица,,"24","2",
179117441,yes,,,,"1",
203616509,yes,,,,"1",
203616404,yes,,,,"1",
129743619,yes,Коммунистическая улица,,"28","3",
151244627,yes,,,,"1",
113082630,yes,улица Зальцмана,,"22","10",
163786397,yes,,,,,
194999306,yes,,,,"1",
129743615,yes,Комсомольская улица,,21\4,"3",
194999261,yes,,,,"1",
203616525,yes,,,,"1",
194999290,yes,,,,"1",
208267854,yes,,,,"1",
208267814,yes,,,,"1",
179117450,yes,,,,"1",
151244622,yes,,,,"1",
161965972,yes,улица Трашутина,,"29","9",
129743480,yes,Коммунистическая улица,,"23","2",
203616512,yes,,,,"1",
206974547,yes,,,,"1",
129752438,yes,1-я Эльтонская улица,,"4","1",
206974535,yes,,,,"1",
129743564,yes,Комсомольская улица,,"20","2",
203616407,yes,,,,"1",
208267871,yes,,,,"1",
208262675,yes,,,,"1",
203616397,yes,,,,"1",
206974521,yes,,,,"1",
208270064,garages,,,,"1",
203616494,yes,,,,"1",
203616430,yes,,,,"1",
203616523,yes,,,,"1",
206974544,yes,,,,"1",
203616431,yes,,,,"1",
208267905,yes,,,,"1",
161965971,yes,улица Трашутина,,"27","9",
206974528,yes,,,,"1",
194999358,yes,,,,"1",
151244619,yes,,,,"1",
208262689,yes,,,,"1",
129743472,yes,Комсомольская улица,,21\1,"3",
196911536,yes,Комсомольская улица,,21\6,"3",
203616408,yes,,,,"1",
203616519,yes,,,,"1",
203621390,yes,,,,"1",
203616531,yes,,,,"1",
91371070,yes,Мясокомбинат,,"12","2",
203616422,yes,,,,"1",
179121826,yes,,,,"1",
208262651,yes,,,,"1",
208262637,yes,,,,"1",
121087155,yes,,,,,
208267661,yes,,,,"1",
203616476,yes,,,,"1",
208262665,yes,,,,"1",
208270049,garages,,,,"1",
203616423,yes,,,,"1",
151244625,yes,,,,"1",
203616437,yes,,,,"1",
179121827,yes,,,,"1",
91371063,yes,Мясокомбинат,,6а,"1",
203616537,yes,,,,"1",
194999294,yes,,,,"1",
203616545,yes,,,,"1",
208262630,yes,,,,"1",
203616436,yes,,,,"1",
208270058,garages,,,,"1",
203777026,yes,улица 2 Стройгородок,,"6","1",
194999246,yes,,,,"1",
203621388,yes,,,,"1",
203616484,yes,,,,"1",
203616442,yes,,,,"1",
208267778,yes,,,,"1",
113082615,yes,,,,"1",
208262648,yes,,,,"1",
208267887,yes,,,,"1",
203616427,yes,,,,"1",
129743618,yes,Крымская улица,,"9","3",
159991672,yes,,,,,КПП ЗАО СОТ
203616411,yes,,,,"1",
129743536,yes,Комсомольская улица,,"21","3",
203616539,yes,,,,"1",
203616480,yes,,,,"1",
194999356,yes,,,,"1",
203621443,yes,,,,"1",
194999270,yes,,,,"1",
203616487,yes,,,,"1",
203621338,yes,,,,"1",
206974551,garages,,,,"1",
151244617,yes,,,,"1",
208267840,yes,,,,"1",
163786392,yes,,,,,
208262695,yes,,,,"1",
206974513,yes,,,,"1",
208267754,yes,,,,"1",
206974523,yes,,,,"1",
129743570,yes,Коммунистическая улица,,"21","2",
129752441,yes,1-й Лобинский переулок,,"4","1",
129737474,yes,Елецкая улица,,"28",,
203616450,yes,,,,"1",
113082596,yes,2-я Эльтонская улица,,"49","10",
203616550,yes,,,,"1",
203616521,yes,,,,"1",
208270050,garages,,,,"1",
203621321,yes,,,,"1",
113082640,yes,,,,"10",
203616511,yes,,,,"1",
91371066,yes,Мясокомбинат,,"6","2",
208267894,yes,,,,"1",
203777045,yes,,,,"1",
208262656,yes,,,,"1",
208262629,yes,,,,"1",
194999241,yes,,,,"1",
91371078,yes,Мясокомбинат,,"5","2",
203616565,yes,,,,"1",
203621444,yes,,,,"1",
220555589,yes,,,,,
208262683,yes,,,,"1",
165536501,yes,улица 2 Стройгородок,,"4","2",
203616433,yes,,,,"1",
129743528,yes,Комсомольская улица,,"18","2",
206974515,garages,,,,"1",
165536507,yes,улица 2 Стройгородок,,"3","2",
203777038,yes,,,,"1",
91371072,yes,Мясокомбинат,,10а,"2",
129752440,yes,,,,"1",
203621366,yes,,,,"1",
129743469,yes,улица Ушакова,,"14","2",
165536505,yes,улица 2 Стройгородок,,"2","2",
203616577,yes,,,,"1",
208267878,hangar,,,,"1",
203616547,yes,,,,"1",
221490721,yes,,,,"1",
196248203,roof,,,,"1",
161965970,yes,улица Трашутина,,"25","9",
203777024,yes,улица 2 Стройгородок,,"1","2",
179121831,yes,,,,"1",
203616573,yes,,,,"1",
194999256,yes,,,,"1",
129743494,yes,Коммунистическая улица,,"26","2",
117236602,yes,,,,"1",
208267714,hangar,,,,"1",
206974516,yes,,,,"1",
129305664,yes,,,,"1",
203616498,yes,,,,"1",
205148569,yes,2-я Эльтонская улица,,"36",,
206974522,garages,,,,"1",
203616405,yes,,,,"1",
194999368,yes,,,,"1",
203616586,yes,,,,"1",
203621335,yes,,,,"1",
208262644,yes,,,,"1",
208267694,yes,,,,"1",
208267660,yes,,,,"1",
208267830,hangar,,,,"1",
208262667,yes,,,,"1",
203621377,yes,,,,"1",
179121821,yes,улица Самохина,,"184","1",
203777042,yes,,,,"1",
203616552,yes,,,,"1",
203616409,yes,,,,"1",
203616438,yes,,,,"1",
208267800,hangar,,,,"1",
129743488,yes,Коммунистическая улица,,"19","2",
203621316,yes,,,,"1",
203616418,yes,,,,"1",
203777035,yes,,,,"1",
208270055,garages,,,,"1",
203621441,yes,,,,"1",
129752435,yes,1-й Лобинский переулок,,"3","1",
203616488,yes,,,,"1",
194999257,yes,,,,"1",
194999324,yes,,,,"1",
221490713,yes,,,,"1",
196248204,yes,,,,"1",
203616524,yes,,,,"1",
129743474,yes,,,,"1",
208267861,yes,,,,"1",
208267807,yes,,,,"1",
208267802,yes,,,,"1",
179121829,yes,,,,"1",
194999373,yes,,,,"1",
203616482,yes,,,,"1",
203621343,yes,,,,"1",
203616394,yes,,,,"1",
194999302,yes,,,,"1",
129743580,yes,,,,"1",
203616514,yes,,,,"1",
203616526,yes,,,,"1",
203616400,yes,,,,"1",
203616558,yes,,,,"1",
129743503,yes,улица Ушакова,,"12","2",
203621382,yes,,,,"1",
203616559,yes,,,,"1",
221490837,yes,,,,"1",
129743519,yes,улица Ушакова,,"23","2",
113082605,yes,,,,"10",
91371062,yes,Мясокомбинат,,"7","5",
203621328,yes,,,,"1",
208267681,yes,,,,"1",
129743593,yes,Коммунистическая улица,,"24","2",
203616414,yes,,,,"1",
129743557,yes,Комсомольская улица,,"16","2",
203616477,yes,,,,"1",
194999309,yes,,,,"1",
203616441,yes,,,,"1",
179136941,yes,,,,"1",
194999250,yes,,,,"1",
203616540,yes,,,,"1",
203621364,yes,,,,"1",
208267848,yes,,,,"1",
203616554,yes,,,,"1",
206974526,yes,,,,"1",
203616421,yes,,,,"1",
203777039,yes,,,,"1",
203616582,yes,,,,"1",
203616517,yes,,,,"1",
129743596,yes,улица Алексеева,,"20","1",
129743549,yes,,,,"1",
208267864,hangar,,,,"1",
203621315,yes,,,,"1",
194999327,yes,,,,"1",
221490829,yes,,,,"1",
203777025,yes,улица 2 Стройгородок,,"5","2",
208267851,hangar,,,,"1",
93128087,yes,,,,"1",
203616532,yes,,,,"1",
203616455,yes,,,,"1",
203616398,yes,,,,"1",
179121820,yes,1-й Лобинский переулок,,"12","1",
208267763,yes,,,,"1",
203621405,yes,,,,"1",
113082629,yes,,,,"14",
93128085,yes,,,,"1",
129752436,yes,2-й Лобинский переулок,,"6","1",
203616415,yes,,,,"1",
203616551,yes,,,,"1",
203621378,yes,,,,"1",
208262677,yes,,,,"1",
208267761,hangar,,,,"1",
203621354,yes,,,,"1",
208262650,yes,,,,"1",
203616546,yes,,,,"1",
206974549,garages,,,,"1",
208267702,yes,,,,"1",
129743601,yes,улица Ушакова,,"21","2",
208267828,yes,,,,"1",
129743539,yes,Коммунистическая улица,,"22","2",
208262705,yes,,,,"1",
208267747,yes,,,,"1",
206974533,yes,,,,"1",
194999283,yes,,,,"1",
203616443,yes,,,,"1",
194999332,yes,,,,"1",
208262668,yes,,,,"1",
203616566,yes,,,,"1",
221490823,yes,,,,"1",
129737469,yes,,,,,
206974510,yes,,,,"1",
129743556,yes,Коммунистическая улица,,"17","2",
206974537,yes,,,,"1",
129752437,yes,,,,"1",
203616570,yes,,,,"1",
203621365,yes,,,,"1",
206974550,garages,,,,"1",
91371071,yes,Мясокомбинат,,"9","2",
194999385,yes,,,,"1",
203621406,yes,,,,"1",
208262678,yes,,,,"1",
194999345,yes,,,,"1",
203621437,yes,,,,"1",
203616591,yes,,,,"1",
203616457,yes,,,,"1",
203777041,yes,,,,"1",
203616574,yes,,,,"1",
91371068,yes,Мясокомбинат,,"3","2",
203777032,garages,,,,,
203621308,yes,,,,"1",
194999288,yes,,,,"1",
194999328,yes,,,,"1",
179121830,yes,1-й Лобинский переулок,,"13","1",
203616413,yes,,,,"1",
203616589,yes,,,,"1",
194999371,yes,,,,"1",
208267724,yes,,,,"1",
91371076,yes,Мясокомбинат,,"10","3",
203616555,yes,,,,"1",
91600018,yes,,,,"1",
208267798,yes,,,,"1",
221490834,yes,,,,"1",
203777033,yes,,,,"1",
203621381,yes,,,,"1",
203616449,yes,,,,"1",
203616562,yes,,,,"1",
221490790,yes,,,,"1",
129743502,yes,Крымская улица,,"7","3",
208262632,yes,,,,"1",
129751376,yes,2-й Лобинский переулок,,"3","1",
203777028,yes,улица 2 Стройгородок,,"8","3",
208262698,yes,,,,"1",
129743526,yes,Коммунистическая улица,,"20","2",
208262646,yes,,,,"1",
203616583,yes,,,,"1",
203616584,yes,,,,"1",
203621434,yes,,,,"1",
208262671,yes,,,,"1",
203621394,yes,,,,"1",
203616495,yes,,,,"1",
194999381,yes,,,,"1",
221490755,yes,,,,"1",
196911534,yes,Комсомольская улица,,"14","2",
203621374,yes,,,,"1",
203616454,yes,,,,"1",
91600017,yes,,,,"1",
128724305,yes,улица Трашутина,,"21","9",
203777027,yes,улица 2 Стройгородок,,"7","3",
203616534,yes,,,,"1",
208262686,yes,,,,"1",
129743534,yes,Коммунистическая улица,,"15","2",
161965983,yes,,,,"10",
221490817,yes,,,,"1",
203621376,yes,,,,"1",
129194231,yes,,,,"1",
194999355,yes,,,,"1",
203616486,yes,,,,"1",
208267842,yes,,,,"1",
203616505,yes,,,,"1",
203616561,yes,,,,"1",
208262660,yes,,,,"1",
208267866,yes,,,,"1",
203616557,yes,,,,"1",
203777036,yes,,,,"1",
129752434,yes,,,,"1",
221490743,yes,,,,"1",
129737471,yes,,,,,
203616428,yes,,,,"1",
203621404,yes,,,,"1",
194999320,yes,,,,"1",
128725761,yes,улица Трашутина,,"19","9",
91371067,yes,Мясокомбинат,,"8","2",
91600014,yes,,,,"1",
221490765,yes,,,,"1",
203616403,yes,,,,"1",
93128091,yes,,,,"1",
129743517,yes,Коммунистическая улица,,"18","2",
203616530,yes,,,,"1",
194999268,yes,,,,"1",
179121819,yes,2-й Лобинский переулок,,"16","1",
194999279,yes,,,,"1",
221490786,yes,,,,"1",
208262652,yes,,,,"1",
208267725,yes,,,,"1",
221490770,yes,,,,"1",
91600015,yes,,,,"1",
203621433,yes,,,,"1",
208267898,yes,,,,"1",
91371064,yes,Мясокомбинат,,"1","2",
203777044,garages,,,,,
129743481,yes,Крымская улица,,"5","2",
203616544,yes,,,,"1",
221490777,yes,,,,"1",
208262676,yes,,,,"1",
203621305,yes,,,,"1",
208262693,yes,,,,"1",
194999316,yes,,,,"1",
194999314,yes,,,,"1",
203616420,yes,,,,"1",
194999319,yes,,,,"1",
203616572,yes,,,,"1",
221490782,yes,,,,"1",
203616538,yes,,,,"1",
129752439,yes,,,,"1",
203777031,garages,,,,,
208267708,yes,,,,"1",
203616447,yes,,,,"1",
91371069,yes,Мясокомбинат,,"11","3",
161965986,yes,,,,"10",
203616564,yes,,,,"1",
208262666,yes,,,,"1",
221490759,yes,,,,"1",
203616569,yes,,,,"1",
129737458,yes,,,,,
203616507,yes,,,,"1",
208262702,yes,,,,"1",
203616440,yes,,,,"1",
208262699,yes,,,,"1",
203616587,yes,,,,"1",
194999379,yes,,,,"1",
179123089,yes,2-й Лобинский переулок,,"15","1",
203621329,yes,,,,"1",
194999286,yes,,,,"1",
129743585,yes,Коммунистическая улица,,"13","2",
203621435,yes,,,,"1",
203616448,yes,,,,"1",
203621447,yes,,,,"1",
203616491,yes,,,,"1",
221490794,yes,,,,"1",
203621323,yes,,,,"1",
129743589,yes,Комсомольский переулок,,"8","2",
221490785,yes,,,,"1",
208262703,yes,,,,"1",
194999304,yes,,,,"1",
129743509,yes,Коммунистическая улица,,"16","2",
194999366,yes,,,,"1",
203616581,yes,,,,"1",
194999243,yes,,,,"1",
208267882,yes,,,,"1",
194999369,yes,,,,"1",
129194247,yes,,,,"1",
220554801,yes,,,,"1",
194999266,yes,,,,"1",
203616492,yes,,,,"1",
208262626,yes,,,,"1",
217307151,yes,,,,,
129743504,yes,,,,"2",
129285010,yes,,,,"3",
128725760,yes,улица Трашутина,,"17","9",
206974524,yes,,,,"1",
203616528,yes,,,,"1",
221490771,yes,,,,"1",
129743490,yes,Крымская улица,,"3","2",
194999267,yes,,,,"1",
93128089,yes,,,,"1",
221490749,yes,,,,"1",
203616396,yes,,,,"1",
203621319,yes,,,,"1",
179394547,yes,,,,"1",
91600016,yes,,,,"2",
194999335,yes,,,,"1",
82692117,yes,улица Зальцмана,,"14","10",
194999274,yes,,,,"1",
208262642,yes,,,,"1",
203621400,yes,,,,"1",
194999341,yes,,,,"1",
194999263,yes,,,,"1",
194999301,yes,,,,"1",
194999293,yes,,,,"1",
203621336,yes,,,,"1",
206974545,yes,,,,"1",
208262691,yes,,,,"1",
129284999,yes,,,,"3",
203616536,yes,,,,"1",
194999260,yes,,,,"1",
203616425,yes,,,,"1",
179123086,yes,3-й Лобинский переулок,,"16","1",
221490760,yes,,,,"1",
203616543,yes,,,,"1",
203621421,yes,,,,"1",
82692149,yes,2-я Эльтонская улица,,"22","5",
194999300,yes,,,,"1",
203616506,yes,,,,"1",
129743541,yes,Коммунистическая улица,,"11","2",
129305662,yes,,,,"1",
129743587,yes,Крымский переулок,,"2","2",
203621411,yes,,,,"1",
194999343,yes,,,,"1",
203616485,yes,,,,"1",
208262628,yes,,,,"1",
208262657,yes,,,,"1",
203621419,yes,,,,"1",
221490775,yes,,,,"1",
221490725,yes,,,,"1",
221490793,yes,,,,"1",
129743512,yes,Коммунистическая улица,,"14","2",
203616571,yes,,,,"1",
129743535,yes,Комсомольская улица,,"12","2",
221490735,yes,,,,"1",
208262635,yes,,,,"1",
129194253,yes,,,,"1",
203621455,yes,,,,"1",
194999251,yes,,,,"1",
221490750,yes,,,,"1",
129285016,yes,,,,"1",
206974543,yes,,,,"1",
91601685,yes,,,,"1",
129743492,yes,Коммунистическая улица,,"9","2",
179123078,yes,3-й Лобинский переулок,,"15","1",
194999295,yes,,,,"1",
208262631,yes,,,,"1",
221490836,yes,,,,"1",
208262653,yes,,,,"1",
129194248,yes,,,,"1",
129297784,yes,Копейское шоссе,,11п,"3",
203621317,yes,,,,"1",
208262661,yes,,,,"1",
203616527,yes,,,,"1",
194999272,yes,,,,"1",
221490784,yes,,,,"1",
221490843,yes,,,,"1",
203616426,yes,,,,"1",
208262659,yes,,,,"1",
129743617,yes,Крымская улица,,"1","2",
221490716,yes,,,,"1",
208262645,yes,,,,"1",
93128088,yes,,,,"1",
194999360,yes,,,,"1",
203616529,yes,,,,"1",
129743554,yes,Крымский переулок,,"4","2",
129743566,yes,Крымская улица,,"18","3",
208262672,yes,,,,"1",
82692153,yes,2-я Эльтонская улица,,"20","5",
208262684,yes,,,,"1",
203616516,yes,,,,"1",
208262685,yes,,,,"1",
203621309,yes,,,,"1",
203621313,yes,,,,"1",
194999262,yes,,,,"1",
221490737,yes,,,,"1",
82692186,yes,2-я Эльтонская улица,,22а,"5",
208262679,yes,,,,"1",
208262669,yes,,,,"1",
194999347,yes,,,,"1",
203616556,yes,,,,"1",
129285006,yes,Копейское шоссе,,9п,"5",
203616490,yes,,,,"1",
221490839,yes,,,,"1",
221490720,yes,,,,"1",
194999330,yes,,,,"1",
203621458,yes,,,,"1",
203621395,yes,,,,"1",
203616585,yes,,,,"1",
194999383,yes,,,,"1",
194999248,yes,,,,"1",
221490792,yes,,,,"1",
129305663,yes,,,,"1",
203616471,yes,,,,"1",
194999259,yes,,,,"1",
179123094,yes,4-й Лобинский переулок,,"16","1",
194999271,yes,,,,"1",
91601697,yes,,,,"1",
208262696,yes,,,,"1",
203616535,yes,,,,"1",
203616453,yes,,,,"1",
161965969,yes,улица Трашутина,,"13","9",
221490763,yes,,,,"1",
221490754,yes,,,,"1",
194999307,yes,,,,"1",
221490741,yes,,,,"1",
129743508,yes,Крымский переулок,,"6","2",
117236610,yes,,,,"1",
129743584,yes,Коммунистическая улица,,"12","3",
203616563,yes,,,,"1",
194999325,yes,,,,"1",
203621424,yes,,,,"1",
194999240,yes,,,,"1",
208262655,yes,,,,"1",
221490731,yes,,,,"1",
194999292,yes,,,,"1",
203616451,yes,,,,"1",
221490811,yes,,,,"1",
161965968,yes,улица Трашутина,,"11","9",
208262647,yes,,,,"1",
203616503,yes,,,,"1",
194999303,yes,,,,"1",
194999285,yes,,,,"1",
